targetSize,pdx,pdy,btn
20,-2,1,0
20,-4,2,0
20,-6,3,0
20,-8,4,0
20,-10,5,0
20,-12,5,0
20,-14,5,0
20,-15,5,0
20,-16,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-17,5,0
20,-16,5,0
20,-15,5,0
20,-14,5,0
20,-13,5,0
20,-12,5,0
20,-11,5,0
20,-9,4,0
20,-7,3,0
20,-5,2,0
20,-2,1,0
20,1,1,0
20,3,1,0
20,4,1,0
20,5,1,0
20,6,1,0
20,6,1,0
20,6,1,0
20,6,1,0
20,6,1,0
20,6,1,0
20,6,2,0
20,6,2,0
20,6,3,0
20,6,4,0
20,7,5,0
20,8,6,0
20,9,6,0
20,11,6,0
20,14,6,0
20,17,5,0
20,21,4,0
20,26,2,0
20,32,-1,0
20,39,-4,0
20,47,-7,0
20,56,-11,0
20,66,-14,0
20,77,-18,0
20,89,-21,0
20,103,-24,0
20,118,-27,0
20,136,-30,0
20,156,-33,0
20,174,-37,0
20,197,-42,0
20,224,-50,0
20,256,-61,0
20,294,-77,0
20,338,-97,0
20,388,0,-1
20,416,0,-1
20,430,0,-1
20,440,0,-1
20,445,0,-1
20,449,0,-1
20,439,0,-1
20,428,0,-1
20,413,0,-1
20,397,0,0
20,381,0,0
20,367,0,0
20,356,0,0
20,348,0,0
20,344,0,0
20,343,0,0
20,345,0,0
20,349,0,0
20,355,0,0
20,361,0,0
20,367,0,-1
20,373,0,-1
20,378,0,-1
20,382,0,-1
20,384,0,-1
20,385,0,-1
20,385,0,-1
20,384,0,-1
20,382,0,-1
20,380,0,0
20,377,0,0
20,375,0,0
20,373,0,0
20,371,0,0
20,370,0,0
20,369,0,0
20,369,0,0
20,369,0,0
20,369,0,0
20,370,0,0
20,371,0,0
20,372,0,0
20,373,0,0
20,374,0,0
20,375,0,-1
20,375,0,-1
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
20,375,0,0
